time, pressure (hPa), altitude_raw (ft), acceleration_raw_x (ft/s^2), acceleration_raw_y, acceleration_raw_z, gyro_x (radians/s), gyro_y, gyro_z, altitude_filtered (ft), velocity_filtered (ft/s), acceleration_filtered (ft/s^2), temperature (from IMU, degrees C), ats_position (servo degrees)
248965,840.46,1549.52,-0.31,-2.44,0.33,-0.21,0.26,-0.16,5094.92,68.78,2.49,13.27,1.00
248995,840.44,1549.75,-0.10,-2.34,0.15,-0.20,0.27,-0.17,5095.49,67.64,2.41,13.25,1.00
249025,840.42,1549.92,-0.07,-2.34,-0.27,-0.20,0.28,-0.17,5096.03,66.51,2.37,13.24,1.00
249056,840.41,1550.02,-0.13,-2.51,0.04,-0.21,0.27,-0.17,5096.52,65.36,2.44,13.24,1.00
249085,840.39,1550.17,-0.13,-2.30,0.22,-0.21,0.26,-0.17,5096.98,64.21,2.37,13.25,1.00
249115,840.38,1550.28,0.10,-2.26,0.22,-0.20,0.27,-0.18,5097.39,63.06,2.31,13.21,1.00
249146,840.37,1550.43,0.03,-2.22,0.17,-0.19,0.27,-0.18,5097.78,61.91,2.26,13.26,1.00
249175,840.35,1550.59,0.12,-2.17,-0.11,-0.19,0.27,-0.17,5098.16,60.77,2.21,13.25,1.00
249205,840.34,1550.75,0.36,-2.28,0.02,-0.19,0.26,-0.18,5098.52,59.66,2.26,13.26,1.00
249235,840.32,1550.90,0.13,-2.42,0.23,-0.18,0.27,-0.18,5098.87,58.56,2.35,13.22,1.00
249266,840.31,1550.99,0.20,-2.36,-0.03,-0.18,0.28,-0.18,5099.19,57.46,2.35,13.25,1.00
249295,840.30,1551.07,0.15,-2.14,-0.29,-0.17,0.28,-0.18,5099.46,56.35,2.24,13.21,1.00
249325,840.30,1551.06,-0.13,-2.23,-0.38,-0.17,0.27,-0.18,5099.68,55.22,2.25,13.25,1.00
249356,840.29,1551.15,0.15,-2.23,-0.09,-0.16,0.27,-0.18,5099.87,54.10,2.24,13.26,1.00
249385,840.29,1551.16,0.29,-2.28,-0.11,-0.16,0.27,-0.18,5100.02,52.96,2.27,13.25,1.00
249415,840.28,1551.24,0.16,-2.36,0.02,-0.15,0.27,-0.17,5100.14,51.84,2.32,13.22,1.00
249445,840.28,1551.29,0.07,-2.27,0.27,-0.15,0.25,-0.17,5100.25,50.73,2.29,13.25,1.00
249476,840.27,1551.39,0.25,-2.33,0.15,-0.14,0.25,-0.17,5100.35,49.64,2.32,13.25,1.00
249505,840.26,1551.44,-6.52,-90.06,-21.04,-3.06,0.10,0.64,5100.47,49.80,51.27,13.25,1.00
249535,850.03,1457.24,14.48,-19.18,12.16,-1.89,0.30,-0.26,5063.61,19.77,37.95,13.35,1.00
249566,848.39,1473.05,5.05,-17.11,6.04,-2.24,0.70,-0.18,5036.55,-1.88,27.49,13.32,1.00
249595,846.08,1495.28,-6.57,-1.12,1.61,-0.08,0.71,-0.28,5020.87,-14.07,16.26,13.36,1.00
249625,844.25,1512.92,-4.64,-4.10,4.85,-0.09,0.39,-0.31,5013.66,-19.23,11.69,13.34,1.00
249655,842.75,1527.37,2.70,-3.09,-1.44,-0.21,0.55,-0.23,5012.84,-19.18,7.71,13.36,1.00
249685,841.65,1538.05,-7.16,-8.70,-8.43,-0.24,0.75,-0.21,5016.32,-15.56,11.17,13.32,1.00
249715,840.64,1547.79,14.09,-27.09,-25.93,-0.59,0.85,-0.55,5023.30,-8.77,26.85,13.35,1.00
249756,839.97,1559.75,-10.48,-6.80,2.65,-0.51,-0.13,-0.60,5032.22,-0.39,19.27,13.34,1.00
249787,839.15,1562.22,0.11,-5.01,-0.93,-0.57,-0.63,-0.58,5043.43,9.24,11.64,13.32,1.00
249816,839.05,1563.17,4.15,-6.45,-1.09,-0.43,-1.09,-0.53,5053.92,17.94,9.57,13.33,1.00
249841,838.83,1565.31,-3.22,-1.38,7.16,-0.20,-1.25,-0.55,5064.21,26.22,8.74,13.30,1.00
249877,838.52,1568.40,0.93,-3.19,-0.31,-0.08,-1.47,-0.50,5074.70,34.36,5.85,13.32,1.00
249906,838.37,1569.79,0.42,-2.02,2.35,-0.03,-1.51,-0.49,5084.68,41.83,4.41,13.31,1.00
249936,838.11,1572.32,5.90,7.30,-9.96,1.19,-1.24,-0.48,5094.65,49.22,9.47,13.35,1.00
249967,837.99,1573.45,-8.78,-2.32,-16.27,-0.73,-1.21,-0.46,5104.07,56.12,14.46,13.29,1.00
249996,837.95,1573.92,-18.40,-0.16,5.23,-1.11,-0.90,-0.12,5112.72,62.30,17.01,13.34,1.00
250021,837.91,1574.24,-5.95,-9.87,20.25,-1.24,-0.56,0.21,5120.62,67.81,20.44,13.28,1.00
250052,837.90,1574.40,3.52,6.95,-6.07,3.83,-0.46,0.49,5127.77,72.46,14.74,13.30,1.00
250081,837.81,1575.25,-33.61,12.82,51.82,-1.46,-0.56,0.64,5134.55,77.29,40.94,13.32,1.00
250111,837.75,1575.87,-80.53,68.23,62.82,2.87,-0.69,0.83,5140.91,82.89,85.31,13.35,1.00
250141,837.66,1576.70,-43.77,110.00,-18.37,3.59,-0.56,2.57,5146.98,88.80,104.00,13.32,1.00
250172,837.51,1578.20,17.41,54.60,1.70,3.39,-0.38,3.06,5153.04,94.03,78.74,13.33,1.00
250201,837.49,1578.31,-0.64,2.25,2.27,2.96,-0.08,2.48,5158.53,97.54,37.87,13.32,1.00
250231,837.81,1575.27,-0.95,-9.25,6.65,2.04,-0.05,1.91,5162.26,98.97,23.55,13.34,1.00
250262,837.88,1574.60,-6.40,-4.42,6.95,1.83,-0.27,1.22,5165.33,99.57,16.44,13.27,1.00
250291,838.02,1573.22,-12.81,-5.96,7.44,1.06,1.07,0.67,5167.51,99.39,16.18,13.33,1.00
250321,838.14,1572.01,-13.19,-6.21,8.89,0.19,2.61,0.27,5168.94,98.62,16.66,13.36,1.00
250351,838.27,1570.78,-11.80,-6.04,10.47,-0.20,2.84,-0.22,5169.70,97.33,16.78,13.32,1.00
250382,838.35,1569.98,-14.92,-8.66,10.57,-0.55,2.77,-0.77,5170.03,95.75,18.64,13.27,1.00
250411,838.42,1569.29,-13.70,-9.13,14.05,-0.80,2.43,-1.32,5170.00,93.98,20.25,13.30,1.00
250441,838.46,1568.96,-13.28,-13.66,16.49,-2.04,1.10,-1.86,5169.81,92.19,22.92,13.37,1.00
250472,838.39,1569.64,-6.31,-14.49,18.48,-0.88,-0.37,-2.45,5169.85,90.66,23.67,13.29,1.00
250501,838.37,1569.83,-8.20,-14.95,7.20,-1.01,-1.70,-2.90,5169.92,89.13,20.86,13.29,1.00
250531,838.38,1569.71,-4.05,-16.97,4.02,-1.37,-1.98,-3.16,5169.89,87.51,19.25,13.33,1.00
250561,838.43,1569.19,-1.33,-18.62,3.20,-2.00,-2.00,-3.12,5169.62,85.72,19.07,13.34,1.00
250592,838.22,1571.29,0.69,-18.78,3.89,-2.11,-1.92,-2.99,5170.16,84.63,19.13,13.33,1.00
250621,837.94,1573.93,-2.21,-13.11,2.27,-2.18,-1.91,-2.71,5171.65,84.25,16.07,13.30,1.00
250651,837.89,1574.49,-5.53,-15.80,1.01,-2.28,-2.07,-2.29,5173.16,83.91,16.45,13.29,1.00
250682,837.88,1574.59,-4.64,-15.34,-2.82,-2.39,-2.27,-1.73,5174.52,83.45,16.35,13.34,1.00
250711,837.85,1574.82,-13.76,-14.33,-0.79,-2.11,-2.43,-1.10,5175.80,82.99,18.26,13.34,1.00
250741,837.84,1574.95,1.78,-10.70,-5.87,-1.87,-2.58,-0.48,5176.96,82.36,15.04,13.35,1.00
250771,837.77,1575.63,-0.64,-13.11,-7.87,-1.52,-2.47,-0.07,5178.24,81.84,15.18,13.32,1.00
250802,837.73,1576.01,-17.55,-13.35,-19.53,-1.00,-2.42,0.51,5179.50,81.50,22.91,13.33,1.00
250831,837.67,1576.57,-8.02,-15.14,-18.69,-0.59,-2.01,0.93,5180.82,81.30,24.23,13.31,1.00
250861,837.59,1577.34,-4.80,-15.97,-20.65,-0.30,-2.06,1.20,5182.28,81.25,25.48,13.34,1.00
250892,837.57,1577.61,-6.12,-17.75,-22.15,0.01,-2.45,1.35,5183.68,81.20,27.40,13.32,1.00
250921,837.57,1577.59,-0.13,-16.36,-21.51,0.38,-2.54,1.28,5184.89,81.01,27.19,13.34,1.00
250951,837.55,1577.78,-8.65,-22.06,-24.45,0.60,-2.61,1.11,5186.03,80.85,30.90,13.29,1.00
250981,837.56,1577.70,-1.57,-11.34,-10.48,0.84,-2.49,0.93,5187.00,80.37,22.56,13.32,1.00
251012,837.57,1577.62,-7.93,-15.46,-11.41,0.99,-2.06,0.64,5187.80,79.70,21.60,13.34,1.00
251041,837.53,1578.00,-14.62,-16.87,-6.03,1.12,-2.05,0.28,5188.64,79.09,22.42,13.33,1.00
251071,837.55,1577.80,-17.35,-21.71,-2.54,1.17,-1.95,0.00,5189.29,78.42,25.38,13.34,1.00
251102,837.62,1577.13,-16.91,-18.68,2.04,1.26,-1.85,-0.17,5189.58,77.48,25.32,13.34,1.00
251131,837.72,1576.11,-18.46,-16.33,5.31,1.35,-2.42,-0.36,5189.40,76.19,25.25,13.32,1.00
251161,837.83,1575.09,-28.10,-25.29,5.96,1.25,-2.81,-0.55,5188.83,74.77,32.29,13.35,1.00
251191,837.95,1573.85,-16.46,-16.32,8.87,1.29,-3.07,-0.67,5187.78,72.94,28.23,13.32,1.00
251222,838.11,1572.32,-17.19,-16.24,12.53,1.14,-3.31,-0.77,5186.22,70.69,27.42,13.36,1.00
251286,838.29,1566.89,-7.47,-9.46,10.38,1.02,-2.45,-0.50,5185.75,68.00,21.15,13.34,1.00
251315,838.67,1563.73,-28.73,-28.49,43.04,0.72,-1.71,-0.24,5181.98,64.26,41.66,13.36,1.00
251345,839.25,1561.27,-22.24,-29.76,52.67,0.71,-0.74,0.18,5176.32,59.37,53.97,13.37,1.00
251371,839.49,1558.96,-25.77,-32.38,47.59,1.16,-0.06,0.71,5170.33,54.54,58.86,13.38,1.00
251405,839.68,1557.08,-25.42,-40.69,77.35,1.60,1.09,1.25,5164.23,50.25,76.25,13.36,1.00
251435,839.80,1555.96,-12.33,-18.71,26.55,1.82,2.64,1.81,5158.31,45.78,53.74,13.38,1.00
251466,839.89,1555.02,-14.54,-15.67,22.50,1.34,3.51,1.98,5152.65,41.25,41.42,13.34,1.00
251495,839.99,1554.07,-29.74,-24.43,35.93,0.88,3.86,2.17,5147.20,37.12,47.48,13.38,1.00
251520,840.11,1552.97,-33.27,-26.70,38.07,0.69,3.57,2.26,5141.89,33.39,52.71,13.34,1.00
251551,840.22,1551.90,-58.43,-31.48,30.37,0.72,3.06,2.65,5136.72,30.17,63.67,13.37,1.00
251580,840.34,1550.72,-57.24,-45.46,45.93,0.96,1.38,3.29,5131.63,27.48,75.92,13.32,1.00
251610,840.48,1549.38,-57.24,-33.44,26.35,0.96,-0.62,3.27,5126.56,24.88,73.42,13.38,1.00
251640,840.60,1548.23,-39.88,-25.99,22.68,1.08,-2.84,3.03,5121.58,22.13,62.19,13.39,1.00
251671,840.70,1547.24,-28.26,-24.15,26.36,1.29,-4.50,2.78,5116.74,19.28,53.17,13.38,1.00
251700,840.80,1546.22,-51.77,-34.10,47.11,1.68,-4.67,2.82,5112.02,16.90,66.53,13.40,1.00
251730,840.86,1545.71,-44.21,-43.19,68.89,2.49,-3.84,3.42,5107.61,15.24,80.60,13.38,1.00
251761,840.90,1545.32,-34.65,-44.96,67.60,3.48,-2.53,3.79,5103.54,14.07,84.74,13.39,1.00
251790,840.90,1545.26,-23.97,-45.05,60.92,4.28,-0.59,4.34,5099.90,13.23,81.87,13.39,1.00
251820,840.85,1545.75,-21.84,-47.01,34.12,4.68,2.16,5.52,5096.86,12.61,71.13,13.38,1.00
251850,840.75,1546.74,-9.29,-42.64,15.75,3.89,4.55,6.27,5094.54,12.22,57.72,13.38,1.00
251881,840.68,1547.37,-5.55,-39.48,3.53,2.62,6.65,6.93,5092.75,11.95,48.13,13.43,1.00
251910,840.84,1545.86,-9.36,-31.03,3.69,0.87,8.10,7.19,5090.56,11.11,39.72,13.41,1.00
251940,840.96,1544.72,-3.36,-22.32,-1.91,-0.90,8.65,6.87,5088.16,9.85,30.46,13.40,1.00
251971,841.13,1543.01,-14.44,-16.16,-4.90,-2.52,8.89,6.00,5085.35,8.13,25.99,13.42,1.00
252000,841.31,1541.31,-16.30,-21.13,-7.95,-3.98,8.89,4.96,5082.16,6.16,26.98,13.41,1.00
252030,841.42,1540.22,-11.18,-24.49,2.26,-4.99,8.94,3.59,5078.88,4.15,26.99,13.36,1.00
252060,841.49,1539.53,-12.36,-22.17,7.24,-5.54,9.13,1.31,5075.66,2.24,26.65,13.41,1.00
252091,841.55,1538.97,-14.96,-25.44,-8.34,-5.50,9.39,-0.47,5072.56,0.52,28.81,13.43,1.00
252120,841.61,1538.44,-24.39,-32.60,1.96,-4.97,9.92,-2.30,5069.59,-0.89,35.27,13.37,1.00
252150,841.59,1538.63,-20.13,-44.41,1.55,-3.52,10.37,-4.01,5067.01,-1.73,42.58,13.40,1.00
252181,841.46,1539.90,-29.47,-47.62,-4.60,-1.55,10.45,-5.18,5065.21,-1.70,49.95,13.39,1.00
252210,841.23,1542.06,-57.75,-38.35,-38.40,0.46,11.11,-5.34,5064.49,-0.38,65.82,13.44,1.00
252240,840.91,1545.13,-78.09,-31.85,-84.26,3.89,13.13,-4.49,5065.11,2.79,94.74,13.42,1.00
252270,840.79,1546.35,-51.39,-10.00,-83.68,3.56,13.79,-2.90,5066.20,6.47,96.89,13.40,1.00
252301,840.95,1544.79,-4.11,1.44,-70.85,1.47,13.07,-0.59,5066.64,9.20,82.86,13.41,1.00
252330,841.01,1544.23,24.98,-14.94,-71.87,0.58,13.58,0.00,5066.88,11.56,79.98,13.38,1.00
252360,840.82,1546.04,92.11,-8.59,-113.17,-2.26,13.76,-1.53,5067.90,15.35,115.83,13.39,1.00
252391,840.76,1546.63,101.02,-24.65,-56.72,-3.48,11.71,-4.04,5069.11,19.43,117.25,13.41,1.00
252420,840.66,1547.56,117.44,-32.95,-41.49,-2.44,9.68,-6.27,5070.65,23.84,123.53,13.38,1.00
252450,840.63,1547.92,65.53,-68.69,-8.99,-1.29,9.40,-7.60,5072.25,27.84,108.28,13.40,1.00
252480,840.68,1547.40,16.78,-78.23,-18.61,1.34,10.61,-7.59,5073.56,31.09,94.12,13.38,1.00
252511,840.88,1545.46,22.17,-66.91,-8.12,3.20,12.02,-6.69,5074.03,33.19,81.57,13.40,1.00
252540,841.20,1542.40,-1.32,-68.61,-21.80,5.11,12.23,-5.47,5073.30,34.08,76.38,13.43,1.00
252570,841.61,1538.40,-9.00,-55.58,-23.87,6.68,11.80,-3.04,5071.11,33.52,68.12,13.39,1.00
252601,841.97,1534.90,-7.48,-50.61,-11.71,7.48,11.59,-0.98,5067.79,31.81,59.64,13.40,1.00
252630,842.14,1533.23,-15.07,-29.02,-60.08,8.01,11.15,1.09,5064.18,29.97,64.37,13.40,1.00
252660,842.20,1532.69,21.51,-17.93,-84.66,7.86,11.14,2.99,5060.74,28.68,77.78,13.41,1.00
252690,842.23,1532.40,57.72,-6.07,-100.28,5.19,11.51,3.99,5057.58,28.21,98.39,13.41,1.00
252721,842.33,1531.46,105.25,-1.41,-70.85,2.69,10.92,3.79,5054.42,28.24,113.81,13.41,1.00
252750,842.44,1530.34,105.01,-0.57,-32.87,1.62,9.71,2.47,5051.19,28.24,111.75,13.42,1.00
252791,842.39,1530.75,83.29,-0.72,6.41,1.71,5.29,0.32,5048.67,28.87,96.46,13.41,1.00
252822,842.40,1530.74,25.36,-2.52,-4.53,2.12,2.19,-0.24,5046.24,28.02,58.22,13.45,1.00
252851,842.45,1530.25,35.04,0.45,-3.68,2.27,0.24,-0.23,5043.89,26.81,45.76,13.39,1.00
252876,842.47,1530.13,31.95,-3.50,-4.73,2.56,-1.44,-0.63,5041.75,25.56,38.56,13.41,1.00
252911,842.51,1529.73,32.26,-0.35,-24.60,2.68,-3.29,-1.12,5039.68,24.41,39.64,13.38,1.00
252942,842.61,1528.75,20.62,0.01,-24.08,2.43,-5.02,-1.77,5037.45,23.04,35.33,13.38,1.00
252971,842.66,1528.27,26.83,0.73,-38.73,2.10,-5.44,-2.29,5035.26,21.89,41.70,13.38,1.00
253001,842.73,1527.54,38.06,1.36,-54.75,1.55,-4.63,-2.82,5033.03,21.10,55.23,13.40,1.00
253027,842.84,1526.52,18.83,-2.08,-38.04,0.67,-3.41,-3.29,5030.63,20.09,48.32,13.42,1.00
253056,842.85,1526.40,22.11,-4.23,-43.87,0.25,-2.61,-3.56,5028.46,19.27,48.85,13.39,1.00
253086,842.90,1525.97,22.83,-7.17,-48.63,-0.43,-2.23,-3.90,5026.35,18.59,51.74,13.40,1.00
253117,843.00,1524.94,19.14,-7.08,-42.05,-0.87,-2.14,-4.27,5024.07,17.75,49.02,13.39,1.00
253146,843.16,1523.44,10.33,-12.17,-35.27,-1.32,-2.12,-4.44,5021.45,16.49,43.43,13.40,1.00
253176,843.29,1522.19,0.32,-17.49,-14.91,-2.10,-2.50,-4.58,5018.62,14.79,32.34,13.38,1.00
253206,843.39,1521.19,-8.45,-14.00,-21.57,-1.95,-3.09,-4.50,5015.69,12.93,29.47,13.38,1.00
253237,843.47,1520.42,-12.79,-18.72,-15.59,-2.20,-4.16,-4.34,5012.75,11.07,28.40,13.37,1.00
253266,843.51,1520.01,-24.00,-15.87,-12.47,-2.54,-5.78,-4.05,5009.96,9.40,29.99,13.39,1.00
253296,843.55,1519.64,-29.41,-13.54,-11.49,-3.04,-7.16,-3.45,5007.32,7.97,32.35,13.35,1.00
253327,843.57,1519.43,-43.53,-10.12,-6.74,-3.78,-7.06,-2.50,5004.88,6.91,39.30,13.37,1.00
253356,843.60,1519.19,-44.25,-13.35,-0.09,-3.72,-6.24,-1.38,5002.61,6.15,43.04,13.34,1.00
253386,843.67,1518.50,-55.41,-7.52,35.87,-3.80,-5.87,-0.42,5000.33,5.72,55.70,13.37,1.00
253416,843.76,1517.61,-50.16,-6.09,43.37,-2.43,-6.09,0.79,4997.96,5.45,61.59,13.40,1.00
253447,843.89,1516.33,-30.53,-0.89,78.08,-1.16,-6.60,1.44,4995.37,5.32,73.63,13.38,1.00
253476,844.07,1514.60,-2.52,5.71,55.24,0.53,-7.34,1.27,4992.40,4.71,63.85,13.41,1.00
253506,844.26,1512.85,19.65,3.93,45.83,1.61,-8.73,0.46,4989.08,3.59,56.35,13.34,1.00
253537,844.41,1511.39,7.06,0.91,13.46,2.24,-9.26,-0.61,4985.53,1.74,34.06,13.36,1.00
253566,844.51,1510.37,2.87,0.39,5.82,1.90,-8.50,-1.22,4981.96,-0.58,19.12,13.38,1.00
253596,844.57,1509.80,13.72,2.19,13.56,1.37,-8.00,-1.68,4978.54,-2.78,19.27,13.41,1.00
253626,844.51,1510.34,29.73,8.91,7.02,1.01,-7.86,-2.34,4975.69,-4.31,26.06,13.39,1.00
253657,844.40,1511.43,31.89,7.80,9.06,-0.05,-8.75,-3.15,4973.56,-5.06,30.38,13.39,1.00
253686,844.32,1512.20,23.79,2.15,3.59,-0.82,-10.19,-3.57,4971.97,-5.42,27.01,13.41,1.00
253716,844.32,1512.21,25.90,3.55,-5.77,-1.68,-11.28,-3.36,4970.56,-5.63,26.87,13.43,1.00
253747,844.37,1511.76,19.23,9.16,-14.35,-2.30,-11.10,-2.58,4969.14,-5.88,26.22,13.39,1.00
253776,844.45,1510.93,10.62,10.42,-4.17,-3.00,-10.32,-1.18,4967.55,-6.39,20.38,13.41,1.00
253806,844.51,1510.38,8.11,0.68,-8.08,-3.01,-10.06,0.14,4965.92,-7.08,15.55,13.44,1.00
253836,844.46,1510.84,2.50,-7.83,-2.03,-2.51,-10.37,1.39,4964.65,-7.58,11.71,13.44,1.00
253867,844.51,1510.37,3.38,-11.06,-20.32,-1.31,-11.41,2.34,4963.34,-7.97,18.02,13.41,1.00
253896,844.57,1509.81,9.22,-16.03,-29.85,0.06,-12.73,2.77,4961.96,-8.14,27.28,13.43,1.00
253926,844.61,1509.38,7.51,-13.20,-32.18,1.91,-12.32,2.44,4960.57,-8.16,31.77,13.37,1.00
253957,844.68,1508.72,3.08,-9.29,-54.38,3.43,-11.65,1.74,4959.10,-7.90,44.49,13.43,1.00
253986,844.69,1508.65,-18.21,-10.82,-51.72,3.37,-11.73,0.87,4957.78,-7.32,50.66,13.39,1.00
254016,844.70,1508.52,-38.02,-5.20,-46.34,3.76,-12.78,-0.17,4956.58,-6.49,55.80,13.43,1.00
254046,844.73,1508.22,-31.79,-6.31,-30.32,3.22,-13.24,-0.94,4955.43,-5.77,49.62,13.45,1.00
254077,844.78,1507.80,-51.05,-2.51,-21.63,2.80,-12.26,-1.71,4954.27,-5.02,52.80,13.41,1.00
254106,844.86,1506.97,-38.66,-1.59,-11.48,1.98,-12.23,-2.01,4952.94,-4.59,46.06,13.43,1.00
254136,845.06,1505.12,-35.09,2.40,-1.62,1.32,-13.29,-2.33,4951.05,-4.80,40.17,13.41,1.00
254167,845.26,1503.12,-17.33,3.71,2.01,0.26,-14.04,-2.19,4948.59,-5.80,28.06,13.43,1.00
254196,845.43,1501.49,-16.88,1.49,15.70,-0.31,-13.40,-1.77,4945.76,-7.20,25.37,13.43,1.00
254226,845.40,1501.84,-6.22,1.17,20.55,-0.59,-13.95,-1.22,4943.37,-8.28,23.27,13.41,1.00
254256,845.23,1503.48,4.95,1.62,13.00,0.18,-14.86,-0.80,4941.88,-8.73,18.24,13.41,1.00
254320,845.09,1506.33,28.23,1.60,-22.86,1.02,-13.51,-0.73,4940.84,-7.77,28.05,13.43,1.00
254350,844.97,1505.98,9.73,-1.13,-31.96,1.00,-14.15,-1.04,4940.66,-6.81,30.97,13.39,1.00
254376,845.01,1505.55,8.15,1.11,-36.76,0.77,-14.60,-1.05,4940.35,-5.89,34.60,13.43,1.00
254410,845.11,1504.61,-2.50,0.62,-42.98,0.53,-13.56,-1.01,4939.72,-5.13,39.18,13.43,1.00
254440,845.23,1503.41,-26.27,3.72,-44.47,0.63,-13.22,-0.86,4938.72,-4.51,46.00,13.43,1.00
254471,845.30,1502.75,-33.35,3.93,-68.80,0.07,-14.14,-0.59,4937.60,-3.55,62.55,13.39,1.00
254500,845.25,1503.25,-29.64,-0.52,-24.44,-0.42,-15.02,-0.26,4936.83,-2.57,49.48,13.43,1.00
254525,845.22,1503.53,-36.80,-2.80,-20.30,-0.22,-13.80,0.05,4936.29,-1.58,45.49,13.41,1.00
254556,845.26,1503.11,-40.85,-5.48,-8.13,-0.06,-13.33,0.39,4935.68,-0.74,43.60,13.46,1.00
254585,845.47,1501.13,-35.90,-5.78,2.27,0.24,-13.43,0.73,4934.38,-0.59,39.71,13.45,1.00
254615,845.69,1499.01,-26.67,-8.96,5.63,0.78,-13.21,1.06,4932.40,-1.16,33.74,13.42,1.00
254645,845.93,1496.69,-9.98,-7.98,10.44,1.19,-11.57,1.22,4929.73,-2.53,24.39,13.46,1.00
254676,846.04,1495.60,1.73,-8.28,18.13,1.50,-10.41,1.00,4926.92,-4.09,22.00,13.47,1.00
254705,846.01,1495.90,7.48,-6.04,6.29,2.00,-10.62,0.65,4924.52,-5.42,16.30,13.47,1.00
254735,845.99,1496.15,3.84,-6.34,3.63,2.32,-11.44,0.25,4922.47,-6.57,11.93,13.47,1.00
254766,845.97,1496.30,12.97,-4.85,-3.07,2.50,-11.56,-0.21,4920.70,-7.46,13.14,13.43,1.00
254795,845.95,1496.48,16.16,-3.42,-8.95,2.45,-10.55,-0.55,4919.20,-8.03,16.19,13.43,1.00
254825,845.83,1497.68,15.73,-1.20,-16.32,2.39,-10.23,-0.87,4918.33,-7.97,19.71,13.47,1.00
254855,845.64,1499.50,12.36,-0.00,-21.68,2.20,-10.82,-1.32,4918.28,-7.16,22.55,13.43,1.00
254886,845.65,1499.37,7.80,0.92,-29.19,2.10,-12.07,-1.89,4918.22,-6.27,26.71,13.44,1.00
254915,845.76,1498.30,1.78,1.99,-36.62,1.69,-12.42,-2.41,4917.76,-5.56,32.13,13.46,1.00
254945,845.89,1497.08,-11.05,-0.09,-31.60,0.81,-11.86,-2.55,4916.90,-5.15,32.86,13.42,1.00
254976,846.05,1495.49,-25.88,0.36,-28.36,0.38,-12.37,-2.52,4915.54,-5.08,35.85,13.45,1.00
255005,846.20,1494.13,-28.34,0.01,-27.21,-0.15,-13.54,-2.39,4913.80,-5.25,37.71,13.43,1.00
255035,846.23,1493.78,-27.69,0.38,-28.17,-0.77,-14.23,-2.05,4912.13,-5.33,38.67,13.43,1.00
255065,846.31,1493.01,-28.35,-1.91,-15.69,-1.25,-13.35,-1.47,4910.35,-5.58,35.30,13.43,1.00
255096,846.42,1491.98,-28.69,-3.85,-0.94,-1.44,-13.27,-0.93,4908.38,-6.08,31.86,13.45,1.00
255125,846.59,1490.32,-29.08,-4.60,-0.82,-1.33,-14.13,-0.27,4905.98,-6.96,30.55,13.45,1.00
255155,846.86,1487.76,-14.30,-8.48,-2.51,-1.14,-14.73,0.59,4902.83,-8.62,23.10,13.44,1.00
255186,847.12,1485.26,-7.25,-11.16,1.00,-0.54,-13.57,1.44,4899.03,-10.93,17.80,13.45,1.00
255215,847.23,1484.17,1.78,-12.85,-0.51,0.12,-13.63,1.72,4895.20,-13.31,15.18,13.44,1.00
255245,847.26,1483.93,1.22,-14.16,-2.33,0.87,-14.41,1.78,4891.67,-15.40,14.75,13.42,1.00
255275,847.24,1484.11,16.03,-12.04,-12.09,1.97,-14.87,1.43,4888.58,-16.98,19.43,13.43,1.00
255306,847.19,1484.55,18.16,-12.23,-23.05,2.67,-14.08,0.84,4885.99,-17.93,26.12,13.43,1.00
255335,847.18,1484.70,4.56,-11.07,-29.39,3.05,-14.00,0.17,4883.75,-18.47,29.15,13.45,1.00
255365,847.13,1485.09,-8.14,-13.22,-31.50,2.96,-14.74,-0.56,4881.91,-18.56,32.38,13.41,1.00
255396,847.15,1484.94,-20.67,-8.30,-40.06,3.16,-15.69,-1.37,4880.24,-18.33,39.67,13.46,1.00
255425,847.29,1483.58,-21.09,-10.41,-33.65,2.75,-15.57,-2.35,4878.23,-18.32,40.41,13.39,1.00
255455,847.53,1481.25,-22.27,-7.76,-31.83,2.11,-15.67,-2.93,4875.56,-18.86,39.97,13.40,1.00
255485,847.73,1479.41,-26.91,-4.61,-31.31,1.19,-16.57,-3.40,4872.46,-19.71,40.81,13.46,1.00
255516,847.84,1478.33,-26.25,-3.34,-23.92,0.00,-17.36,-3.47,4869.29,-20.67,38.02,13.45,1.00
255545,847.93,1477.44,-25.09,-4.11,-21.76,-1.12,-17.28,-2.98,4866.12,-21.68,35.55,13.46,1.00
255575,848.06,1476.15,-21.65,-7.38,-20.39,-1.99,-17.39,-1.97,4862.80,-22.86,32.88,13.45,1.00
255606,848.24,1474.43,-8.44,-17.02,-8.19,-2.85,-17.11,-0.69,4859.17,-24.45,26.27,13.45,1.00
255635,848.44,1472.58,-9.88,-14.02,-22.00,-1.93,-16.11,0.54,4855.20,-26.28,27.14,13.46,1.00
255665,848.59,1471.08,-11.37,-18.43,-20.47,-1.40,-14.92,1.88,4851.07,-28.17,28.57,13.47,1.00
255695,848.52,1471.77,-8.55,-17.21,-15.15,-0.61,-13.78,2.41,4847.66,-29.47,26.34,13.46,1.00
255726,848.44,1472.53,-4.16,-21.31,-17.54,0.68,-12.60,2.55,4844.92,-30.18,27.19,13.44,1.00
255755,848.41,1472.86,-5.46,-19.63,-9.39,1.11,-10.56,2.43,4842.61,-30.58,24.61,13.43,1.00
255785,848.51,1471.86,-0.05,-18.96,-12.40,1.56,-9.60,2.21,4840.18,-31.11,23.54,13.48,1.00
